Model,Station,Extreme_Class_Index,Extreme_Class,FT_Epoch,Adapt_Windows,Val_Windows,All_Support_Windows,Test_Windows,Adapt_MSE,Val_MSE,SupportAll_MSE,Test_MSE,Test_nMAE_%,Test_nRMSE_%,Test_WD_%,Checkpoint_Path
Original-Local-FT,60,0,HighWind,1,1,1,2,2,0.0822649598121643,0.07923857122659683,0.08075176179409027,0.17383025586605072,35.637879371643066,41.68195128440857,33.99491310119629,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch1.pth
Original-Local-FT,60,0,HighWind,2,1,1,2,2,0.08219091594219208,0.07887405902147293,0.0805324837565422,0.17315439879894257,35.525599122047424,41.60081148147583,33.86151194572449,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch2.pth
Original-Local-FT,60,0,HighWind,5,1,1,2,2,0.08208107203245163,0.07777311652898788,0.07992708683013916,0.17140363156795502,35.26134490966797,41.39045178890228,33.510369062423706,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch5.pth
Original-Local-FT,60,0,HighWind,10,1,1,2,2,0.08214599639177322,0.07583668828010559,0.0789913460612297,0.16817578673362732,34.76021885871887,40.999603271484375,32.857564091682434,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch10.pth
Original-Local-FT,60,0,HighWind,20,1,1,2,2,0.08202961832284927,0.07266578078269958,0.07734769582748413,0.16278697550296783,33.89120101928711,40.338438749313354,31.739187240600586,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch20.pth
Original-Local-FT,60,0,HighWind,30,1,1,2,2,0.08245237916707993,0.07006160914897919,0.07625699788331985,0.15812024474143982,33.10176730155945,39.75701034069061,30.711480975151062,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch30.pth
Original-Local-FT,60,0,HighWind,50,1,1,2,2,0.08326684683561325,0.06631116569042206,0.07478900253772736,0.1507890373468399,31.778475642204285,38.82600665092468,29.0116548538208,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch50.pth
Original-Local-FT,60,0,HighWind,75,1,1,2,2,0.08459269255399704,0.06349200755357742,0.07404235005378723,0.1445634663105011,30.582690238952637,38.01738917827606,27.48258113861084,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch75.pth
Original-Local-FT,60,0,HighWind,100,1,1,2,2,0.08554807305335999,0.0615517757833004,0.07354992628097534,0.14084762334823608,30.011987686157227,37.526264786720276,26.63162350654602,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch100.pth
Original-Local-FT,60,0,HighWind,150,1,1,2,2,0.08604946732521057,0.05985337123274803,0.07295142114162445,0.1359926164150238,29.33306097984314,36.87461614608765,25.72387456893921,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch150.pth
Original-Local-FT,60,0,HighWind,200,1,1,2,2,0.08476287126541138,0.05906204879283905,0.07191246747970581,0.13411901891231537,29.134410619735718,36.619728803634644,25.54013729095459,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch200.pth
Original-Local-FT,60,0,HighWind,300,1,1,2,2,0.0840846449136734,0.05679822713136673,0.07044143229722977,0.12836408615112305,28.415676951408386,35.82609295845032,24.573925137519836,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch300.pth
Original-Local-FT,60,0,HighWind,400,1,1,2,2,0.07950007170438766,0.05578188598155975,0.06764098256826401,0.12742289900779724,28.412795066833496,35.69364249706268,24.870499968528748,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch400.pth
Original-Local-FT,60,0,HighWind,500,1,1,2,2,0.0777403712272644,0.05413512513041496,0.06593775004148483,0.12376435846090317,28.0240535736084,35.1773738861084,24.479250609874725,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station60_extreme0_original_local_ft_epoch500.pth
Original-Local-FT,62,0,HighWind,0,1,1,2,2,0.30581989884376526,0.27893996238708496,0.2923799157142639,0.20274488627910614,37.21996247768402,43.281376361846924,31.874391436576843,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch0.pth
Original-Local-FT,62,0,HighWind,1,1,1,2,2,0.30492886900901794,0.27808359265327454,0.29150623083114624,0.20224818587303162,37.17882037162781,43.228089809417725,31.745192408561707,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch1.pth
Original-Local-FT,62,0,HighWind,2,1,1,2,2,0.303875207901001,0.2773810029029846,0.2906281054019928,0.20169495046138763,37.125349044799805,43.1640625,31.622397899627686,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch2.pth
Original-Local-FT,62,0,HighWind,5,1,1,2,2,0.3016470968723297,0.27506858110427856,0.28835782408714294,0.2001560926437378,37.000253796577454,42.992377281188965,31.247660517692566,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch5.pth
Original-Local-FT,62,0,HighWind,10,1,1,2,2,0.2980899512767792,0.2715415358543396,0.2848157286643982,0.19781169295310974,36.78595423698425,42.727530002593994,30.651739239692688,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch10.pth
Original-Local-FT,62,0,HighWind,20,1,1,2,2,0.2909024953842163,0.2649381160736084,0.27792030572891235,0.1933251917362213,36.33790910243988,42.21958518028259,29.79269027709961,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch20.pth
Original-Local-FT,62,0,HighWind,30,1,1,2,2,0.28504201769828796,0.259036660194397,0.2720393240451813,0.18952685594558716,35.93457043170929,41.7966365814209,29.04762625694275,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch30.pth
Original-Local-FT,62,0,HighWind,50,1,1,2,2,0.27388471364974976,0.2482886016368866,0.26108667254447937,0.18304920196533203,35.14212965965271,41.08098745346069,27.580100297927856,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch50.pth
Original-Local-FT,62,0,HighWind,75,1,1,2,2,0.26234573125839233,0.2378818839788437,0.2501138150691986,0.17731231451034546,34.39738154411316,40.47040641307831,25.90196430683136,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch75.pth
Original-Local-FT,62,0,HighWind,100,1,1,2,2,0.25309431552886963,0.22993497550487518,0.241514652967453,0.1738368719816208,34.14278328418732,40.13800024986267,24.974605441093445,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch100.pth
Original-Local-FT,62,0,HighWind,150,1,1,2,2,0.2402145266532898,0.21995466947555542,0.2300845980644226,0.1715899407863617,34.919676184654236,40.08036255836487,24.572785198688507,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch150.pth
Original-Local-FT,62,0,HighWind,200,1,1,2,2,0.23306134343147278,0.21447746455669403,0.2237693965435028,0.17252568900585175,36.17520332336426,40.37296175956726,25.684046745300293,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch200.pth
Original-Local-FT,62,0,HighWind,300,1,1,2,2,0.22609522938728333,0.21001529693603516,0.21805524826049805,0.17883381247520447,38.05830180644989,41.420263051986694,27.401834726333618,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch300.pth
Original-Local-FT,62,0,HighWind,400,1,1,2,2,0.21906575560569763,0.20562605559825897,0.2123459279537201,0.18125586211681366,38.564929366111755,41.855233907699585,28.27039361000061,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch400.pth
Original-Local-FT,62,0,HighWind,500,1,1,2,2,0.21042710542678833,0.1994459629058838,0.20493654906749725,0.17846018075942993,38.21156024932861,41.59644842147827,28.154879808425903,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station62_extreme0_original_local_ft_epoch500.pth
Original-Local-FT,63,0,HighWind,0,2,1,3,2,0.1224612444639206,0.08751237392425537,0.11081162095069885,0.225600004196167,43.2828426361084,47.428932785987854,32.968395948410034,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch0.pth
Original-Local-FT,63,0,HighWind,1,2,1,3,2,0.1222333237528801,0.0872117280960083,0.11055946350097656,0.22517937421798706,43.23033094406128,47.38331437110901,32.87885785102844,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch1.pth
Original-Local-FT,63,0,HighWind,2,2,1,3,2,0.12189903110265732,0.08699159324169159,0.11026321351528168,0.22484087944030762,43.18627119064331,47.346800565719604,32.797202467918396,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch2.pth
Original-Local-FT,63,0,HighWind,5,2,1,3,2,0.12114870548248291,0.08654579520225525,0.10961440205574036,0.22326074540615082,43.000683188438416,47.17586040496826,32.602354884147644,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch5.pth
Original-Local-FT,63,0,HighWind,10,2,1,3,2,0.12006835639476776,0.0853767842054367,0.10850449651479721,0.22163645923137665,42.78625845909119,46.99892997741699,32.38792419433594,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch10.pth
Original-Local-FT,63,0,HighWind,20,2,1,3,2,0.11783581972122192,0.08337881416082382,0.10635015368461609,0.21742069721221924,42.21583604812622,46.53313457965851,31.817495822906494,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch20.pth
Original-Local-FT,63,0,HighWind,30,2,1,3,2,0.1161845326423645,0.08150167763233185,0.10462357848882675,0.21424293518066406,41.75587296485901,46.17818593978882,31.357541680336,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch30.pth
Original-Local-FT,63,0,HighWind,50,2,1,3,2,0.11370038241147995,0.07923521101474762,0.10221198946237564,0.20917031168937683,40.92147648334503,45.60161232948303,30.523142218589783,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch50.pth
Original-Local-FT,63,0,HighWind,75,2,1,3,2,0.1119295284152031,0.07740660011768341,0.10042188316583633,0.20468339323997498,40.16308784484863,45.08693814277649,29.764753580093384,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch75.pth
Original-Local-FT,63,0,HighWind,100,2,1,3,2,0.11059733480215073,0.07649612426757812,0.09923026710748672,0.20211230218410492,39.93246555328369,44.78668570518494,29.489129781723022,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch100.pth
Original-Local-FT,63,0,HighWind,150,2,1,3,2,0.10858893394470215,0.07518622279167175,0.09745469689369202,0.19670645892620087,39.29721713066101,44.14986968040466,28.85388433933258,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch150.pth
Original-Local-FT,63,0,HighWind,200,2,1,3,2,0.10598495602607727,0.07365895807743073,0.09520962834358215,0.19252686202526093,38.824886083602905,43.67184638977051,28.381550312042236,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch200.pth
Original-Local-FT,63,0,HighWind,300,2,1,3,2,0.10130549967288971,0.07058417797088623,0.09106505662202835,0.1851329654455185,38.00674080848694,42.80896782875061,27.56340503692627,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch300.pth
Original-Local-FT,63,0,HighWind,400,2,1,3,2,0.09652882814407349,0.06850069761276245,0.08718611299991608,0.17777690291404724,37.22757697105408,41.94198250770569,26.784241199493408,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch400.pth
Original-Local-FT,63,0,HighWind,500,2,1,3,2,0.09208720922470093,0.06657605618238449,0.08358348906040192,0.17054477334022522,36.36738061904907,41.072750091552734,25.924047827720642,artifacts/high_wind_spring_noft_four_client/ablation-original-local-ft-sweep-500/models/model_fore_station63_extreme0_original_local_ft_epoch500.pth
